GeneSymbol	GeneID	MedianTumor	MedianNormal	Log2FoldChange	adjp
MRAS	ENSG00000158186.12	12.470	47.520	-1.849	2.40e-134
SHROOM4	ENSG00000158352.15	1.580	4.730	-1.151	8.25e-134
HIST1H2BD	ENSG00000158373.8	59.970	9.770	2.501	4.13e-117
HIST1H4H	ENSG00000158406.3	10.410	1.370	2.267	1.63e-88
KCNB1	ENSG00000158445.7	0.110	1.680	-1.272	1.76e-154
TSPAN33	ENSG00000158457.5	12.450	5.680	1.010	4.97e-65
NRG2	ENSG00000158458.19	0.310	4.450	-2.057	4.58e-182
GDPD5	ENSG00000158555.14	6.930	24.220	-1.669	1.13e-120
PFKFB1	ENSG00000158571.10	0.470	4.940	-2.015	6.99e-174
SLAMF8	ENSG00000158714.10	7.520	2.520	1.275	6.39e-66
F11R	ENSG00000158769.17	87.407	31.631	1.438	4.83e-120
ZNF276	ENSG00000158805.11	8.970	20.330	-1.097	3.52e-83
FAM160B2	ENSG00000158863.21	24.781	62.961	-1.311	6.50e-99
MPZ	ENSG00000158887.15	0.470	3.960	-1.755	2.80e-119
MIS18A	ENSG00000159055.3	13.010	5.160	1.185	1.93e-160
LAD1	ENSG00000159166.13	27.570	7.480	1.752	9.55e-60
RCAN1	ENSG00000159200.17	22.409	52.962	-1.205	5.53e-51
IRX6	ENSG00000159387.7	0.230	3.230	-1.782	8.20e-169
STARD9	ENSG00000159433.11	0.830	8.150	-2.322	0.00e+0
NPR2	ENSG00000159899.14	4.580	17.190	-1.705	2.90e-193
KALRN	ENSG00000160145.15	4.770	13.550	-1.334	2.05e-99
TFF3	ENSG00000160180.15	297.737	43.949	2.733	4.63e-25
TFF1	ENSG00000160182.2	133.796	1.270	5.892	1.98e-53
RSPH1	ENSG00000160188.9	7.110	1.180	1.895	1.97e-88
SLC37A1	ENSG00000160190.13	15.630	6.790	1.094	6.17e-121
PDE9A	ENSG00000160191.17	3.720	11.950	-1.456	1.50e-75
U2AF1	ENSG00000160201.11	21.869	54.101	-1.269	4.41e-22
ITGB2	ENSG00000160255.16	37.170	17.650	1.033	1.43e-42
S100B	ENSG00000160307.9	3.710	72.318	-3.960	8.86e-156
ZNF208	ENSG00000160321.14	0.830	3.040	-1.142	7.14e-57
FCN2	ENSG00000160339.15	0.210	1.540	-1.070	1.53e-54
ST6GALNAC6	ENSG00000160408.14	29.449	72.348	-1.268	3.78e-167
ZDHHC12	ENSG00000160446.18	44.001	19.480	1.136	2.23e-157
PKN3	ENSG00000160447.6	4.360	12.030	-1.282	3.90e-132
PPAPDC3	ENSG00000160539.4	1.100	4.250	-1.322	5.43e-170
TLCD1	ENSG00000160606.10	18.911	3.430	2.168	2.98e-197
RUSC1	ENSG00000160753.15	44.301	20.900	1.049	7.21e-118
PTH1R	ENSG00000160801.13	1.120	12.920	-2.715	7.89e-251
MYL3	ENSG00000160808.9	0.420	3.110	-1.533	1.09e-149
NACC1	ENSG00000160877.5	34.080	10.910	1.558	4.76e-225
LY6K	ENSG00000160886.13	1.760	5.310	-1.193	3.43e-5
TONSL	ENSG00000160949.16	4.880	1.560	1.200	6.46e-108
RECQL4	ENSG00000160957.12	14.260	3.010	1.928	3.15e-148
ZNF333	ENSG00000160961.11	4.910	12.490	-1.191	1.93e-146
SCGB3A1	ENSG00000161055.3	1.890	13.400	-2.317	5.27e-26
MPP3	ENSG00000161647.18	4.810	10.850	-1.028	1.03e-36
LSM12	ENSG00000161654.9	39.099	18.920	1.009	1.75e-137
RACGAP1	ENSG00000161800.12	21.769	4.030	2.179	3.17e-180
GRASP	ENSG00000161835.10	4.140	37.561	-2.907	3.70e-263
SPC24	ENSG00000161888.11	6.270	0.690	2.105	1.36e-200
POLR3K	ENSG00000161980.5	25.530	7.620	1.622	7.97e-220
SNRNP25	ENSG00000161981.10	49.470	18.800	1.350	1.49e-179
PAQR4	ENSG00000162073.13	26.620	4.540	2.318	1.50e-216
ZG16B	ENSG00000162078.11	123.348	20.500	2.532	1.41e-78
TAL1	ENSG00000162367.11	0.680	5.020	-1.841	8.09e-294
SLC1A7	ENSG00000162383.11	0.290	2.040	-1.237	2.01e-192
PPAP2B	ENSG00000162407.8	22.570	105.492	-2.176	8.95e-239
KLHL21	ENSG00000162413.16	12.340	27.500	-1.095	4.19e-89
RBP7	ENSG00000162444.11	20.189	153.510	-2.866	6.53e-183
LAPTM5	ENSG00000162511.7	111.940	55.081	1.010	8.46e-50
RBBP4	ENSG00000162521.18	145.562	65.439	1.141	2.30e-69
MEGF6	ENSG00000162591.15	6.210	16.690	-1.295	4.07e-63
NEXN	ENSG00000162614.18	4.790	15.250	-1.489	5.86e-121
ZNF281	ENSG00000162702.7	12.800	3.930	1.485	4.48e-93
KLHDC9	ENSG00000162755.13	16.450	6.260	1.265	2.50e-47
FLVCR1	ENSG00000162769.12	8.040	3.110	1.137	2.34e-111
SNED1	ENSG00000162804.13	4.990	14.470	-1.369	6.27e-95
SPATA17	ENSG00000162814.10	4.970	0.880	1.667	1.75e-129
MT2P1	ENSG00000162840.4	0.000	1.270	-1.183	5.50e-101
KIF26B	ENSG00000162849.15	3.250	0.280	1.731	7.60e-134
TFB2M	ENSG00000162851.7	19.271	8.530	1.089	3.56e-124
PKDCC	ENSG00000162878.12	6.470	50.080	-2.774	1.25e-171
HAAO	ENSG00000162882.14	3.860	9.710	-1.140	2.62e-59
PIGR	ENSG00000162896.5	1.610	21.440	-3.104	1.51e-37
H3F3A	ENSG00000163041.9	1042.404	364.682	1.513	5.10e-231
NOSTRIN	ENSG00000163072.14	18.040	40.330	-1.118	5.22e-50
INHBB	ENSG00000163083.5	10.940	33.439	-1.528	7.95e-77
MSX1	ENSG00000163132.6	1.930	6.840	-1.420	1.75e-129
S100A11	ENSG00000163191.5	1302.889	547.531	1.249	9.55e-99
S100A9	ENSG00000163220.10	30.141	83.049	-1.432	2.70e-4
S100A12	ENSG00000163221.8	0.120	1.320	-1.051	7.62e-94
TDRD10	ENSG00000163239.12	0.360	6.100	-2.384	2.09e-320
PMVK	ENSG00000163344.5	69.859	32.390	1.086	1.66e-100
PYGO2	ENSG00000163348.3	41.530	18.000	1.162	1.19e-183
EOGT	ENSG00000163378.13	10.380	25.291	-1.208	6.95e-126
FSTL1	ENSG00000163430.9	79.997	169.753	-1.076	9.29e-49
LMOD1	ENSG00000163431.12	6.130	58.120	-3.052	4.43e-268
TMEM79	ENSG00000163472.18	14.550	5.930	1.166	2.64e-110
SSR2	ENSG00000163479.13	446.494	219.731	1.020	2.46e-163
KIAA1524	ENSG00000163507.13	4.050	1.230	1.179	9.24e-94
TGFBR2	ENSG00000163513.17	24.170	124.957	-2.323	2.50e-198
HDAC11	ENSG00000163517.14	25.569	11.150	1.129	1.31e-64
FBLN2	ENSG00000163520.13	36.269	82.007	-1.155	3.99e-40
NFASC	ENSG00000163531.15	2.850	7.880	-1.206	3.18e-24
SGOL2	ENSG00000163535.17	4.020	1.080	1.271	3.49e-132
NUAK2	ENSG00000163545.8	3.840	0.850	1.388	4.22e-147
GMPS	ENSG00000163655.15	48.670	21.700	1.130	3.61e-106
PTX3	ENSG00000163661.3	0.540	9.430	-2.760	1.40e-131
SMIM14	ENSG00000163683.11	65.821	22.371	1.516	6.77e-56
RBM47	ENSG00000163694.14	39.210	13.440	1.477	4.04e-88
PRRT3	ENSG00000163704.11	5.780	1.470	1.457	4.16e-74
PCOLCE2	ENSG00000163710.7	2.130	56.810	-4.207	2.06e-170
TM4SF18	ENSG00000163762.6	6.610	16.000	-1.160	3.73e-42
KIF15	ENSG00000163808.16	4.010	0.470	1.769	1.08e-161
KLF15	ENSG00000163884.3	0.620	13.070	-3.119	0.00e+0
LIPH	ENSG00000163898.9	5.010	1.950	1.027	5.08e-36
RPN1	ENSG00000163902.11	202.924	92.989	1.117	2.04e-199
RPL39L	ENSG00000163923.9	28.271	10.780	1.313	7.29e-69
PIGX	ENSG00000163964.13	24.220	9.970	1.201	9.05e-129
S100P	ENSG00000163993.6	48.839	1.880	4.113	1.11e-103
H2AFZ	ENSG00000164032.11	275.001	105.741	1.371	1.92e-192
SPRY1	ENSG00000164056.10	18.420	105.961	-2.461	4.27e-192
MST1R	ENSG00000164078.12	12.100	4.430	1.271	1.61e-58
POC1A	ENSG00000164087.7	7.860	1.560	1.791	2.02e-247
PRSS12	ENSG00000164099.3	0.330	1.720	-1.032	2.28e-24
HAND2	ENSG00000164107.8	1.150	4.890	-1.454	4.47e-148
MAD2L1	ENSG00000164109.13	15.970	2.520	2.269	4.34e-195
HPGD	ENSG00000164120.13	1.680	4.820	-1.119	1.53e-16
NPY5R	ENSG00000164129.11	0.120	1.390	-1.093	2.12e-17
F2RL2	ENSG00000164220.6	8.240	1.750	1.748	1.03e-56
PRRC1	ENSG00000164244.20	38.170	18.150	1.032	5.03e-95
ESM1	ENSG00000164283.12	5.110	0.390	2.136	2.73e-176
FABP7	ENSG00000164434.11	0.390	2.440	-1.307	4.10e-6
SFXN1	ENSG00000164466.12	18.731	7.710	1.180	3.59e-82
PI16	ENSG00000164530.13	1.330	23.020	-3.366	7.90e-118
KIAA0895	ENSG00000164542.12	5.150	2.060	1.007	5.60e-70
PTTG1	ENSG00000164611.12	40.229	3.320	3.255	2.51e-277
SLC29A4	ENSG00000164638.10	2.340	9.930	-1.710	1.41e-79
HEY1	ENSG00000164683.16	5.360	13.450	-1.184	5.37e-88
FABP5	ENSG00000164687.10	37.330	132.329	-1.798	2.73e-60
FNDC1	ENSG00000164694.16	10.730	1.320	2.338	4.72e-91
SOX17	ENSG00000164736.5	1.330	15.770	-2.847	6.05e-292
RAD21	ENSG00000164754.12	126.772	62.730	1.004	8.64e-60
PHKG1	ENSG00000164776.9	0.880	3.380	-1.220	3.58e-117
GPR146	ENSG00000164849.8	2.810	33.990	-3.199	2.00e-319
GPER1	ENSG00000164850.14	1.260	5.040	-1.418	1.05e-56
NOS3	ENSG00000164867.10	4.680	12.420	-1.240	7.10e-85
OSR2	ENSG00000164920.9	6.560	18.301	-1.352	2.18e-46
YWHAZ	ENSG00000164924.17	495.107	206.700	1.256	1.02e-100
FREM1	ENSG00000164946.19	0.780	5.090	-1.775	3.88e-135
GEM	ENSG00000164949.7	13.180	33.950	-1.301	3.86e-48
NIPSNAP3B	ENSG00000165028.11	1.240	7.220	-1.876	4.22e-294
NFIL3	ENSG00000165030.3	12.740	47.280	-1.813	1.78e-133
MAMDC2	ENSG00000165072.9	1.200	13.590	-2.729	1.19e-232
RASEF	ENSG00000165105.9	14.190	5.170	1.300	3.70e-50
SVEP1	ENSG00000165124.17	1.760	20.300	-2.948	1.26e-263
FBP1	ENSG00000165140.9	74.578	22.011	1.716	1.57e-39
TMEM246	ENSG00000165152.8	0.580	2.550	-1.168	1.45e-194
FIGF	ENSG00000165197.4	0.280	17.840	-3.880	0.00e+0
STRBP	ENSG00000165209.18	29.009	8.960	1.591	9.26e-193
ZNF367	ENSG00000165244.6	3.250	0.860	1.192	8.76e-118
MELK	ENSG00000165304.7	8.430	0.370	2.783	3.16e-211
ZCCHC24	ENSG00000165424.6	9.010	29.510	-1.608	2.49e-124
FOLR2	ENSG00000165457.13	8.810	20.359	-1.123	1.12e-41
GJB2	ENSG00000165474.5	16.050	0.630	3.387	7.75e-168
HEPACAM	ENSG00000165478.6	0.050	2.000	-1.515	1.40e-207
SKA3	ENSG00000165480.15	3.850	0.250	1.956	1.94e-188
TMEM63C	ENSG00000165548.10	7.680	1.590	1.745	2.93e-66
VSTM4	ENSG00000165633.12	3.240	8.410	-1.150	1.16e-89
ZNF503	ENSG00000165655.15	2.780	6.730	-1.032	6.91e-49
HPRT1	ENSG00000165704.14	38.620	16.200	1.204	2.92e-141
RET	ENSG00000165731.17	8.100	0.910	2.252	1.92e-61
NDRG2	ENSG00000165795.20	47.052	304.056	-2.666	7.51e-190
ZNF219	ENSG00000165804.15	10.120	30.659	-1.509	3.99e-120
VWA2	ENSG00000165816.12	4.170	1.500	1.048	2.43e-21
HSPA12A	ENSG00000165868.12	2.590	7.000	-1.156	1.48e-103
PDZRN4	ENSG00000165966.14	0.210	1.430	-1.006	2.47e-55
HACD1	ENSG00000165996.13	3.490	9.570	-1.235	2.10e-51
JAM3	ENSG00000166086.12	9.620	24.529	-1.265	4.65e-95
SPINT1	ENSG00000166145.14	122.207	57.699	1.070	1.52e-123
LARP6	ENSG00000166173.10	6.120	28.460	-2.049	1.78e-172
SGPL1	ENSG00000166224.16	27.161	12.100	1.104	4.27e-92
SCN3B	ENSG00000166257.8	0.170	1.580	-1.141	8.92e-213
PLEKHF1	ENSG00000166289.5	4.840	12.500	-1.209	6.15e-70
TMEM100	ENSG00000166292.11	0.740	17.850	-3.437	6.70e-284
KIAA0355	ENSG00000166398.12	7.170	15.650	-1.027	2.84e-118
TUB	ENSG00000166402.8	1.720	5.590	-1.277	4.82e-93
RIC3	ENSG00000166405.14	0.960	10.280	-2.525	7.34e-126
PLD4	ENSG00000166428.12	4.200	1.510	1.051	3.83e-40
ZMAT1	ENSG00000166432.14	4.890	11.390	-1.073	3.37e-65
PKD1L2	ENSG00000166473.16	0.440	6.530	-2.387	1.13e-258
LEO1	ENSG00000166477.12	25.321	10.940	1.140	8.77e-94
MFAP4	ENSG00000166482.11	24.309	180.893	-2.845	6.59e-127
RIMKLB	ENSG00000166532.15	13.330	36.101	-1.372	1.12e-155
TMED3	ENSG00000166557.12	167.892	53.850	1.623	1.25e-214
SEC11C	ENSG00000166562.8	95.338	46.821	1.010	2.92e-92
RRAD	ENSG00000166592.11	0.880	10.140	-2.567	1.34e-164
NNMT	ENSG00000166741.7	154.203	366.456	-1.243	4.65e-66
ZNF667-AS1	ENSG00000166770.10	11.650	24.470	-1.010	3.33e-37
YPEL4	ENSG00000166793.10	0.530	3.130	-1.433	1.47e-235
KIAA0101	ENSG00000166803.10	35.419	1.380	3.936	0.00e+0
LDHD	ENSG00000166816.13	3.020	8.730	-1.275	2.66e-77
PLIN1	ENSG00000166819.11	3.230	274.449	-6.025	2.57e-195
MESP1	ENSG00000166823.5	3.920	9.390	-1.079	5.02e-19
RBPMS2	ENSG00000166831.8	2.130	8.580	-1.614	6.22e-137
NAV2	ENSG00000166833.19	4.540	13.440	-1.382	1.54e-50
GLYATL1	ENSG00000166840.13	3.080	0.870	1.126	8.36e-28
PLK1	ENSG00000166851.14	14.590	1.500	2.641	2.21e-200
GREM1	ENSG00000166923.10	9.680	3.230	1.336	8.03e-25
EVA1C	ENSG00000166979.12	17.470	46.999	-1.378	3.17e-96
PDIA3	ENSG00000167004.12	484.011	184.912	1.383	3.98e-197
SNRPD1	ENSG00000167088.10	90.352	38.861	1.196	7.81e-165
FAM102A	ENSG00000167106.11	67.648	27.310	1.278	4.26e-113
PRR15L	ENSG00000167183.2	39.799	10.670	1.806	5.32e-99
GPRC5B	ENSG00000167191.11	12.580	34.890	-1.402	1.08e-76
FBXO22	ENSG00000167196.13	23.740	10.650	1.087	8.83e-144
TBC1D2B	ENSG00000167202.11	13.950	30.370	-1.069	4.35e-105
IGF2	ENSG00000167244.17	18.199	49.700	-1.401	1.77e-36
ENTHD2	ENSG00000167302.9	9.620	24.710	-1.276	2.52e-58
MYO5B	ENSG00000167306.18	27.310	7.940	1.663	3.71e-136
RRM1	ENSG00000167325.14	44.029	18.939	1.175	1.15e-103
RAB8A	ENSG00000167461.11	51.660	21.630	1.218	1.19e-125
TUBA1C	ENSG00000167553.14	257.244	73.231	1.799	8.82e-188
GPD1	ENSG00000167588.12	1.940	150.748	-5.690	1.23e-207
NFKBID	ENSG00000167604.13	3.770	8.590	-1.008	7.24e-81
TMC4	ENSG00000167608.11	66.201	27.420	1.242	5.17e-75
TTYH1	ENSG00000167614.13	1.170	6.780	-1.842	4.28e-21
LENG8	ENSG00000167615.16	29.500	156.020	-2.364	1.67e-145
PPP1R14A	ENSG00000167641.10	3.620	57.090	-3.652	1.32e-282
SPINT2	ENSG00000167642.12	617.287	162.657	1.918	9.12e-180
PLIN4	ENSG00000167676.4	2.820	167.729	-5.465	2.65e-203
GPT	ENSG00000167701.13	1.680	8.210	-1.781	1.39e-75
RILP	ENSG00000167705.11	5.060	15.690	-1.462	2.39e-164
SERPINF2	ENSG00000167711.13	1.650	7.310	-1.649	2.05e-109
KLK4	ENSG00000167749.11	2.770	0.640	1.201	3.82e-30
KLK5	ENSG00000167754.12	1.950	20.750	-2.882	1.60e-21
KLK6	ENSG00000167755.13	0.900	5.660	-1.810	5.91e-9
KLK11	ENSG00000167757.13	0.620	4.080	-1.649	1.10e-6
IGFBP6	ENSG00000167779.7	15.030	206.099	-3.691	1.30e-294
HID1	ENSG00000167861.15	63.822	30.471	1.042	1.02e-28
TMEM88	ENSG00000167874.6	2.590	19.110	-2.486	1.15e-255
EVPL	ENSG00000167880.7	10.340	3.040	1.489	5.81e-147
TK1	ENSG00000167900.11	44.721	3.820	3.246	9.95e-287
RAB26	ENSG00000167964.12	6.850	1.310	1.765	1.38e-92
VWCE	ENSG00000167992.12	0.290	2.650	-1.500	3.25e-257
RAB3IL1	ENSG00000167994.11	8.180	18.770	-1.107	3.26e-94
HRASLS5	ENSG00000168004.9	2.150	12.280	-2.076	2.90e-70
NAALADL1	ENSG00000168060.14	3.570	12.530	-1.566	1.70e-166
SAC3D1	ENSG00000168061.13	14.760	5.820	1.208	6.45e-148
PBK	ENSG00000168078.9	8.040	0.250	2.854	1.77e-226
SCARA5	ENSG00000168079.16	0.300	23.390	-4.230	0.00e+0
VASN	ENSG00000168140.4	8.660	19.040	-1.053	1.97e-49
RNF187	ENSG00000168159.10	90.999	38.499	1.220	1.61e-207
GLYCTK	ENSG00000168237.17	2.620	7.000	-1.144	1.53e-128
FAM107A	ENSG00000168309.16	1.190	31.670	-3.899	1.14e-267
MLKL	ENSG00000168404.12	5.490	12.240	-1.029	5.15e-90
RHOH	ENSG00000168421.12	12.860	5.330	1.131	2.61e-44
STIP1	ENSG00000168439.16	116.339	57.011	1.016	1.12e-112
SCNN1B	ENSG00000168447.10	4.510	12.480	-1.291	1.36e-27
RAB31	ENSG00000168461.12	46.349	20.639	1.130	3.44e-44
TNXB	ENSG00000168477.17	4.220	97.220	-4.234	3.04e-289
PHYHIP	ENSG00000168490.13	0.390	4.600	-2.010	8.05e-295
FEN1	ENSG00000168496.3	22.430	5.590	1.830	5.32e-218
SDPR	ENSG00000168497.4	1.840	45.930	-4.047	0.00e+0
SERINC2	ENSG00000168528.11	114.737	39.270	1.523	1.74e-114
FAM84B	ENSG00000168672.3	51.118	21.410	1.218	9.63e-91
LDLRAD4	ENSG00000168675.18	32.801	12.170	1.360	1.24e-44
NPNT	ENSG00000168743.12	58.419	14.320	1.955	1.80e-49
SHOX2	ENSG00000168779.19	1.870	5.840	-1.253	9.49e-108
VAMP5	ENSG00000168899.4	39.689	86.162	-1.099	2.33e-84
ZNF608	ENSG00000168916.15	4.120	10.220	-1.132	1.34e-58
SLC35G2	ENSG00000168917.8	1.800	9.650	-1.927	9.34e-241
STXBP6	ENSG00000168952.15	0.450	3.470	-1.624	5.73e-135
JMJD7-PLA2G4B	ENSG00000168970.20	1.840	6.420	-1.386	2.52e-140
PXDC1	ENSG00000168994.13	19.670	57.221	-1.494	1.78e-119
KLK7	ENSG00000169035.11	0.770	5.950	-1.973	1.91e-19
PARM1	ENSG00000169116.11	5.900	20.810	-1.660	2.34e-88
RP11-231C14.4	ENSG00000169203.16	17.850	44.929	-1.285	9.17e-75
RSPO1	ENSG00000169218.13	0.410	2.210	-1.187	6.76e-56
LMAN2	ENSG00000169223.14	170.177	80.901	1.064	4.66e-134
SLC50A1	ENSG00000169241.17	110.269	30.359	1.827	2.57e-233
GPRIN1	ENSG00000169258.6	2.330	0.310	1.346	7.55e-147
KCNAB1	ENSG00000169282.17	1.140	5.120	-1.516	4.96e-178
SHE	ENSG00000169291.9	1.860	15.410	-2.520	6.65e-298
NPR1	ENSG00000169418.9	2.370	38.660	-3.557	0.00e+0
MUC15	ENSG00000169550.12	0.520	2.920	-1.367	1.23e-14
ZEB2	ENSG00000169554.16	8.100	27.340	-1.639	4.61e-136
MT1E	ENSG00000169715.14	81.888	166.133	-1.012	6.05e-32
LDB2	ENSG00000169744.12	7.100	40.839	-2.369	6.10e-261
HNRNPF	ENSG00000169813.16	198.996	97.497	1.022	4.98e-97
REPS2	ENSG00000169891.17	8.880	3.180	1.241	6.95e-62
SYAP1	ENSG00000169895.5	27.270	10.160	1.341	1.21e-131
ZFPM2	ENSG00000169946.13	1.510	4.230	-1.059	2.57e-74
IFFO2	ENSG00000169991.10	5.480	12.760	-1.086	9.49e-30
SIK2	ENSG00000170145.4	5.260	17.440	-1.559	5.04e-189
RNF150	ENSG00000170153.10	0.930	3.930	-1.353	6.30e-106
HOXD4	ENSG00000170166.5	0.380	4.580	-2.016	9.28e-211
MRAP	ENSG00000170262.12	0.180	22.800	-4.334	1.04e-203
FAXDC2	ENSG00000170271.10	6.420	36.101	-2.322	1.32e-117
HSPB2	ENSG00000170276.5	1.790	13.350	-2.363	4.35e-251
FABP4	ENSG00000170323.8	30.290	3082.958	-6.623	8.32e-201
FOS	ENSG00000170345.9	80.979	320.681	-1.972	2.24e-53
TMED10	ENSG00000170348.8	236.746	110.713	1.090	1.08e-85
OR2A20P	ENSG00000170356.8	2.700	7.040	-1.120	6.64e-77
LRRN2	ENSG00000170382.11	9.310	3.200	1.296	1.56e-54
KRT8	ENSG00000170421.11	859.467	206.185	2.054	7.94e-159
MZB1	ENSG00000170476.15	16.870	7.670	1.043	9.10e-25
HSD17B13	ENSG00000170509.11	0.060	2.520	-1.732	2.20e-291
PFKFB3	ENSG00000170525.18	29.331	91.670	-1.611	6.09e-88
IRX1	ENSG00000170549.3	1.580	15.240	-2.654	1.76e-81
IRX2	ENSG00000170561.12	10.210	21.610	-1.012	1.93e-5
HSPA4	ENSG00000170606.13	100.120	40.709	1.278	6.30e-170
ZNF296	ENSG00000170684.8	3.890	1.420	1.015	2.73e-75
KCNS3	ENSG00000170745.11	15.490	7.170	1.013	4.66e-55
SDR16C5	ENSG00000170786.12	5.730	1.030	1.729	8.66e-34
TPT1-AS1	ENSG00000170919.15	9.900	32.760	-1.631	1.07e-168
PRKCDBP	ENSG00000170955.9	15.430	36.600	-1.194	6.70e-64
PDGFD	ENSG00000170962.12	6.110	19.821	-1.550	2.96e-85
S1PR1	ENSG00000170989.8	8.180	60.170	-2.736	3.38e-229
LRRC8E	ENSG00000171017.10	9.300	2.240	1.669	5.20e-154
SOX7	ENSG00000171056.7	2.040	7.440	-1.473	7.13e-156
GIMAP8	ENSG00000171115.3	3.390	13.610	-1.735	6.99e-185
PROL1	ENSG00000171199.9	0.060	1.750	-1.375	6.39e-35
NETO2	ENSG00000171208.9	6.360	2.370	1.127	5.54e-41
TMEM37	ENSG00000171227.6	4.890	16.810	-1.596	3.57e-86
LRG1	ENSG00000171236.9	12.080	2.800	1.783	1.78e-27
SHCBP1	ENSG00000171241.8	4.140	0.650	1.639	2.53e-143
SOSTDC1	ENSG00000171243.7	0.720	5.970	-2.019	3.61e-31
ESCO2	ENSG00000171320.14	2.870	0.230	1.654	2.04e-129
KRT19	ENSG00000171345.13	1447.150	427.831	1.756	2.91e-104
KRT15	ENSG00000171346.13	37.969	310.833	-3.000	7.32e-13
KRT13	ENSG00000171401.14	0.090	2.210	-1.558	3.02e-33
NAT1	ENSG00000171428.13	49.549	3.340	3.542	1.21e-66
PTGER4	ENSG00000171522.5	2.640	7.320	-1.193	7.13e-79
PLEKHG5	ENSG00000171680.20	4.460	11.170	-1.156	1.21e-95
LGALS4	ENSG00000171747.8	0.330	1.690	-1.016	1.13e-127
LRRC34	ENSG00000171757.15	0.820	2.670	-1.012	9.49e-121
SYCE1	ENSG00000171772.15	0.200	1.460	-1.036	4.66e-50
RHNO1	ENSG00000171792.10	28.249	10.230	1.381	1.45e-174
RRM2	ENSG00000171848.13	22.980	0.770	3.760	2.67e-251
ZNF217	ENSG00000171940.13	30.080	14.390	1.014	5.39e-43
SYNPO	ENSG00000171992.12	16.070	41.679	-1.322	1.26e-105
KLF11	ENSG00000172059.10	8.130	19.690	-1.180	1.13e-119
LRRC15	ENSG00000172061.8	20.659	0.610	3.750	3.40e-173
FRMD3	ENSG00000172159.15	1.170	5.110	-1.493	2.12e-102
MRPL13	ENSG00000172172.7	59.071	24.190	1.254	8.41e-146
ID4	ENSG00000172201.10	4.800	40.551	-2.841	7.12e-130
NEGR1	ENSG00000172260.13	2.030	5.210	-1.035	4.33e-41
RCAN2	ENSG00000172348.14	4.420	10.850	-1.129	1.44e-98
SYNPO2	ENSG00000172403.10	5.130	31.899	-2.424	2.42e-158
PPP1CA	ENSG00000172531.14	161.847	72.228	1.153	1.65e-192
MUCL1	ENSG00000172551.10	22.351	227.338	-3.290	1.97e-7
SNTG2	ENSG00000172554.11	0.160	2.100	-1.418	2.97e-213
RND1	ENSG00000172602.9	12.710	2.530	1.957	1.79e-54
SLFN11	ENSG00000172716.16	7.880	16.919	-1.013	6.23e-51
OVOL1	ENSG00000172818.9	5.430	0.950	1.721	3.10e-121
LVRN	ENSG00000172901.19	0.140	5.260	-2.457	4.82e-273
MYEOV	ENSG00000172927.7	0.950	7.370	-2.102	2.38e-59
MRGPRF	ENSG00000172935.8	2.310	18.950	-2.591	1.37e-246
HPSE2	ENSG00000172987.12	0.100	3.680	-2.089	2.73e-246
EVC2	ENSG00000173040.12	1.050	3.340	-1.082	1.73e-143
RHOD	ENSG00000173156.6	32.570	14.630	1.103	1.14e-82
VANGL1	ENSG00000173218.14	8.580	2.330	1.524	2.24e-112
SYT12	ENSG00000173227.13	8.790	3.590	1.093	2.01e-26
SNCG	ENSG00000173267.13	20.300	109.667	-2.377	1.07e-82
MMRN2	ENSG00000173269.13	9.520	43.510	-2.081	1.42e-207
NDNF	ENSG00000173376.13	0.790	3.000	-1.160	9.06e-53
OLR1	ENSG00000173391.8	8.930	1.120	2.228	6.46e-134
SAA1	ENSG00000173432.10	41.630	947.971	-4.476	2.92e-147
PPP1R14B	ENSG00000173457.10	124.551	56.230	1.133	8.94e-97
PTPRM	ENSG00000173482.16	16.200	56.948	-1.752	5.07e-167
TNFRSF10D	ENSG00000173530.5	0.810	4.000	-1.466	2.89e-158
MST1	ENSG00000173531.15	5.460	13.710	-1.187	3.50e-45
HSPB7	ENSG00000173641.17	1.120	42.299	-4.352	5.29e-276
STAT5B	ENSG00000173757.9	20.129	47.471	-1.198	3.01e-125
GPR160	ENSG00000173890.16	36.161	8.920	1.905	1.34e-64
SPTBN2	ENSG00000173898.11	18.160	8.030	1.085	4.02e-50
FBXO45	ENSG00000174013.7	10.050	3.500	1.296	2.52e-129
FAM3C2	ENSG00000174028.6	20.579	8.010	1.260	1.07e-32
MSRB3	ENSG00000174099.10	10.010	29.889	-1.488	5.67e-98
RP11-23P13.6	ENSG00000174171.5	0.360	3.040	-1.571	7.82e-76
SELP	ENSG00000174175.16	3.080	14.570	-1.932	5.28e-101
PHLDA3	ENSG00000174307.6	28.551	60.732	-1.063	3.61e-73
SLC16A11	ENSG00000174326.11	0.420	2.720	-1.389	4.69e-100
PODN	ENSG00000174348.13	19.889	74.532	-1.854	3.14e-87
EXO1	ENSG00000174371.16	5.690	0.300	2.364	1.06e-195
ZWILCH	ENSG00000174442.11	9.550	4.020	1.071	9.21e-112
MFSD4	ENSG00000174514.12	1.520	4.050	-1.003	3.66e-41
GOLT1A	ENSG00000174567.7	9.330	2.580	1.529	1.27e-97
LEP	ENSG00000174697.4	0.180	39.491	-5.101	2.87e-213
FZD4	ENSG00000174804.3	7.720	37.841	-2.155	1.55e-164
PQLC2L	ENSG00000174899.10	0.850	12.470	-2.864	4.28e-268
