GeneSymbol	GeneID	MedianTumor	MedianNormal	Log2FoldChange	adjp
PLCB1	ENSG00000182621.16	18.810	1.125	3.221	4.41e-66
SKA2	ENSG00000182628.12	25.580	73.996	-1.496	1.22e-56
NDN	ENSG00000182636.5	0.570	3.085	-1.380	1.57e-3
LINC01006	ENSG00000182648.11	1.590	40.145	-3.990	2.94e-97
TSKU	ENSG00000182704.7	0.170	9.880	-3.217	4.84e-122
HOXB4	ENSG00000182742.5	4.280	14.855	-1.586	8.47e-13
PAQR7	ENSG00000182749.5	11.200	4.745	1.087	1.29e-28
NGRN	ENSG00000182768.8	15.100	42.629	-1.438	7.38e-85
GRID1	ENSG00000182771.17	0.030	4.925	-2.524	9.21e-126
HCAR2	ENSG00000182782.7	2.100	0.020	1.604	4.20e-34
TMEM198B	ENSG00000182796.12	34.789	8.630	1.894	2.18e-49
MAGEB17	ENSG00000182798.10	0.000	3.555	-2.187	1.40e-231
RRP7BP	ENSG00000182841.12	23.659	8.510	1.375	2.02e-38
LCK	ENSG00000182866.16	6.750	0.050	2.884	2.13e-55
GLUD2	ENSG00000182890.4	0.840	3.650	-1.337	6.61e-82
RPL35A	ENSG00000182899.14	991.520	2305.716	-1.217	1.88e-58
TSPEAR-AS2	ENSG00000182912.6	0.020	4.520	-2.436	1.76e-85
HMGN4	ENSG00000182952.4	41.180	98.745	-1.242	7.35e-67
SPATA13	ENSG00000182957.15	15.330	0.080	3.918	5.53e-122
ZNF662	ENSG00000182983.14	4.270	0.410	1.902	2.22e-24
PYCR1	ENSG00000183010.16	8.240	143.111	-3.963	3.39e-83
SPNS2	ENSG00000183018.8	23.271	0.200	4.338	5.05e-67
MCEMP1	ENSG00000183019.7	7.070	0.970	2.034	2.30e-23
SLC8A1	ENSG00000183023.18	1.540	0.005	1.338	3.46e-19
SLC25A21	ENSG00000183032.10	0.080	23.865	-4.525	1.10e-136
SLC25A10	ENSG00000183048.11	8.120	26.915	-1.614	7.25e-47
RGPD6	ENSG00000183054.11	10.410	0.780	2.680	1.70e-68
WBP2NL	ENSG00000183066.14	1.160	0.000	1.111	2.94e-32
RP11-863K10.7	ENSG00000183154.1	1.660	0.050	1.341	2.63e-65
RUVBL2	ENSG00000183207.12	60.879	193.480	-1.652	8.07e-62
OR51B4	ENSG00000183251.3	0.060	20.980	-4.374	8.11e-219
PLGLB1	ENSG00000183281.14	9.600	0.455	2.865	9.14e-86
MAGEA2B	ENSG00000183305.13	0.000	13.870	-3.894	1.55e-200
KIAA2026	ENSG00000183354.11	30.541	4.150	2.615	3.35e-110
FHL3	ENSG00000183386.9	41.240	83.905	-1.007	4.51e-20
NPIPA1	ENSG00000183426.15	80.270	36.645	1.110	8.85e-33
RP11-958N24.1	ENSG00000183458.13	22.011	9.464	1.137	8.86e-17
GPR132	ENSG00000183484.11	10.370	0.575	2.852	8.46e-60
MX2	ENSG00000183486.12	28.709	0.380	4.428	1.59e-84
PI4KAP2	ENSG00000183506.16	32.969	99.494	-1.565	1.25e-49
FAM46C	ENSG00000183508.4	12.570	4.160	1.395	2.88e-14
UTP11L	ENSG00000183520.11	23.150	89.411	-1.904	7.85e-114
PSMG1	ENSG00000183527.11	44.270	166.784	-1.890	1.61e-76
PRR14L	ENSG00000183530.13	26.921	6.235	1.948	1.05e-57
SERHL2	ENSG00000183569.17	2.540	12.260	-1.905	2.86e-72
PCBP3	ENSG00000183570.16	1.870	0.105	1.377	9.85e-18
SMG1P5	ENSG00000183604.14	40.520	8.185	2.176	1.00e-51
ZNF438	ENSG00000183621.15	8.590	0.550	2.629	1.97e-72
TP53TG3	ENSG00000183632.14	0.000	3.995	-2.320	5.62e-138
FAM101B	ENSG00000183688.4	74.392	6.305	3.367	5.63e-76
NOG	ENSG00000183691.4	2.620	0.000	1.856	2.05e-25
UPP1	ENSG00000183696.13	10.200	3.165	1.427	1.32e-17
LHFP	ENSG00000183722.7	1.790	0.110	1.330	3.61e-23
TMEM50A	ENSG00000183726.10	70.511	147.753	-1.057	1.09e-67
MACC1	ENSG00000183742.12	2.010	7.295	-1.462	3.17e-15
TBL3	ENSG00000183751.14	21.070	46.754	-1.114	4.16e-45
KREMEN1	ENSG00000183762.12	0.450	7.005	-2.465	3.92e-72
FOXL2	ENSG00000183770.5	0.000	5.505	-2.702	5.46e-213
TUBA8	ENSG00000183785.14	2.450	0.420	1.281	7.91e-31
LIN9	ENSG00000183814.15	4.700	13.840	-1.380	6.50e-59
NUDT14	ENSG00000183828.14	4.150	14.055	-1.548	9.77e-27
ZNF730	ENSG00000183850.13	2.480	0.370	1.345	1.64e-28
TOB2	ENSG00000183864.4	21.739	10.050	1.041	1.98e-43
UTY	ENSG00000183878.15	8.430	0.010	3.223	2.49e-15
NPIPA5	ENSG00000183889.12	186.004	66.765	1.464	2.80e-48
TTC32	ENSG00000183891.5	17.869	36.835	-1.004	5.71e-35
SH2D1A	ENSG00000183918.14	4.940	0.110	2.420	1.64e-32
HTR7P1	ENSG00000183935.5	2.410	0.080	1.659	1.26e-75
SETD8	ENSG00000183955.12	34.410	118.483	-1.755	2.74e-97
SMTN	ENSG00000183963.18	6.370	18.650	-1.415	8.88e-33
NPW	ENSG00000183971.5	4.510	1.480	1.152	2.08e-13
TBX1	ENSG00000184058.12	0.610	15.480	-3.356	6.03e-76
UQCR10	ENSG00000184076.12	45.991	93.140	-1.002	2.78e-50
FAM120C	ENSG00000184083.11	5.950	1.675	1.377	1.08e-60
NIPSNAP1	ENSG00000184117.11	17.380	42.530	-1.244	1.21e-41
NR2C2AP	ENSG00000184162.14	8.620	21.250	-1.210	5.76e-55
FAM132A	ENSG00000184163.3	0.840	4.450	-1.566	4.48e-59
IRAK1	ENSG00000184216.11	42.109	87.057	-1.030	1.02e-30
OLIG1	ENSG00000184221.12	4.930	0.015	2.547	1.57e-28
PCDH9	ENSG00000184226.14	0.200	1.930	-1.288	1.84e-16
OAF	ENSG00000184232.8	18.470	6.355	1.404	8.45e-25
ZDHHC23	ENSG00000184307.13	6.340	0.390	2.401	9.89e-58
MROH7	ENSG00000184313.19	7.830	0.010	3.128	8.45e-57
PKP3	ENSG00000184363.9	0.120	35.649	-5.032	2.51e-188
PLA2G6	ENSG00000184381.18	39.040	11.975	1.626	2.85e-34
LRRC19	ENSG00000184434.7	1.020	0.010	1.000	8.33e-58
THAP7	ENSG00000184436.11	12.670	74.819	-2.472	4.98e-105
TXNRD2	ENSG00000184470.19	17.040	46.986	-1.411	2.97e-65
PTP4A3	ENSG00000184489.11	8.190	83.074	-3.194	1.61e-47
PROS1	ENSG00000184500.14	0.480	25.360	-4.155	1.62e-92
HDDC3	ENSG00000184508.10	10.970	26.591	-1.205	2.62e-55
RP13-786C16.1	ENSG00000184566.3	11.240	0.070	3.516	1.34e-78
LPAR5	ENSG00000184574.9	2.540	7.175	-1.207	6.39e-17
TMEM173	ENSG00000184584.12	164.540	64.110	1.346	1.37e-37
PDE4B	ENSG00000184588.17	13.960	0.040	3.846	2.18e-70
SNN	ENSG00000184602.5	10.190	2.545	1.658	5.21e-45
KRBA2	ENSG00000184619.3	6.460	0.360	2.456	1.14e-67
MED12	ENSG00000184634.15	53.831	18.630	1.482	5.91e-44
PRR33	ENSG00000184682.5	4.830	0.000	2.543	1.49e-49
SEP5	ENSG00000184702.17	11.320	87.629	-2.847	3.50e-44
RNLS	ENSG00000184719.11	2.990	0.725	1.210	2.63e-55
NDUFA12	ENSG00000184752.12	62.400	128.270	-1.028	1.08e-50
SMIM10	ENSG00000184785.5	3.620	8.685	-1.068	1.34e-15
TCTE3	ENSG00000184786.5	1.630	5.675	-1.344	7.92e-70
OSBP2	ENSG00000184792.15	3.610	10.130	-1.272	1.58e-8
PRR16	ENSG00000184838.14	0.400	6.225	-2.368	1.11e-24
TMED9	ENSG00000184840.11	92.641	227.850	-1.289	8.24e-65
IMMP2L	ENSG00000184903.9	6.100	32.095	-2.221	2.21e-81
JAG2	ENSG00000184916.8	0.280	17.775	-3.875	2.08e-148
FMNL1	ENSG00000184922.13	206.156	35.540	2.503	1.36e-72
WT1	ENSG00000184937.12	6.440	19.860	-1.487	1.71e-21
ZFP90	ENSG00000184939.15	14.960	2.790	2.074	8.03e-68
TMEM106A	ENSG00000184988.8	44.261	0.105	5.356	3.98e-151
ROBO2	ENSG00000185008.17	0.000	2.325	-1.733	3.64e-55
SEMA4B	ENSG00000185033.14	14.920	55.654	-1.831	2.09e-48
SPDYE16	ENSG00000185040.13	8.600	0.360	2.819	5.46e-103
NELFA	ENSG00000185049.12	19.401	42.310	-1.086	1.19e-51
SLC24A3	ENSG00000185052.11	1.460	0.010	1.284	1.43e-18
MANEAL	ENSG00000185090.14	3.870	1.235	1.124	9.32e-17
FAF1	ENSG00000185104.19	53.619	178.223	-1.714	8.14e-77
FAM43A	ENSG00000185112.5	3.110	0.550	1.407	2.48e-28
HIST1H2BL	ENSG00000185130.5	1.070	6.040	-1.766	1.25e-56
INPP5J	ENSG00000185133.13	0.120	5.935	-2.630	6.34e-70
MFSD6L	ENSG00000185156.5	1.150	0.000	1.104	1.58e-39
LRRC37B	ENSG00000185158.12	43.849	10.745	1.933	1.27e-66
NRBP2	ENSG00000185189.15	3.580	13.255	-1.638	6.29e-26
PRSS57	ENSG00000185198.11	166.006	2.455	5.595	6.99e-72
WASIR1	ENSG00000185203.11	0.000	2.070	-1.618	1.40e-46
WBP5	ENSG00000185222.7	8.540	46.589	-2.319	2.29e-26
GP1BA	ENSG00000185245.7	5.370	0.425	2.160	5.22e-63
ZNF74	ENSG00000185252.17	9.480	28.190	-1.478	6.52e-45
KIAA0825	ENSG00000185261.13	1.320	0.100	1.077	3.11e-52
NOTUM	ENSG00000185269.11	0.300	9.975	-3.078	1.07e-101
RBM11	ENSG00000185272.13	0.190	3.665	-1.971	8.15e-81
IL3RA	ENSG00000185291.10	23.340	0.060	4.521	1.83e-98
SOCS1	ENSG00000185338.4	1.640	8.435	-1.837	1.49e-35
TCN2	ENSG00000185339.8	9.130	3.210	1.267	3.39e-14
MAPK11	ENSG00000185386.14	2.410	7.790	-1.366	1.67e-18
SP140L	ENSG00000185404.16	33.800	15.110	1.111	1.74e-32
MRPL30	ENSG00000185414.19	19.990	50.238	-1.288	6.95e-78
SMYD3	ENSG00000185420.18	28.640	278.995	-3.240	1.09e-76
METTL7A	ENSG00000185432.11	56.289	21.690	1.336	4.29e-34
SH3BGR	ENSG00000185437.13	1.830	30.899	-3.495	2.00e-132
FAM174B	ENSG00000185442.12	5.040	1.550	1.244	5.19e-25
GPRIN3	ENSG00000185477.4	2.590	0.000	1.844	5.52e-37
STAC3	ENSG00000185482.7	15.180	6.995	1.017	1.06e-12
MUC1	ENSG00000185499.16	6.640	17.295	-1.260	4.88e-26
IRF7	ENSG00000185507.19	27.059	7.025	1.806	3.64e-38
L3MBTL1	ENSG00000185513.14	17.670	6.190	1.377	1.43e-32
LMNTD2	ENSG00000185522.8	1.650	4.355	-1.015	6.03e-28
PDE6G	ENSG00000185527.11	18.379	0.160	4.062	1.91e-96
NR2F2	ENSG00000185551.12	0.080	18.840	-4.199	6.11e-170
OLFML2A	ENSG00000185585.19	1.090	0.020	1.035	5.74e-16
MRPL40	ENSG00000185608.8	16.500	122.492	-2.819	1.38e-152
FAM212A	ENSG00000185614.4	15.190	5.715	1.270	2.41e-19
LMLN	ENSG00000185621.11	2.690	8.325	-1.338	1.23e-28
PSMD13	ENSG00000185627.17	76.898	207.756	-1.422	2.22e-87
UBE2L3	ENSG00000185651.14	43.631	188.823	-2.089	3.69e-138
SNAI3	ENSG00000185669.5	5.130	2.010	1.026	2.19e-24
ZBTB3	ENSG00000185670.7	7.600	3.075	1.078	6.48e-40
PRAME	ENSG00000185686.17	0.570	1054.577	-9.393	1.52e-82
MYBL1	ENSG00000185697.16	2.540	0.690	1.067	1.08e-27
SMG1P4	ENSG00000185710.9	68.750	6.265	3.263	1.00e-63
IFIT1	ENSG00000185745.9	2.290	0.430	1.202	7.73e-20
KCNQ5	ENSG00000185760.15	12.270	2.080	2.107	5.48e-29
WDR53	ENSG00000185798.7	6.830	16.700	-1.177	6.57e-71
IKZF1	ENSG00000185811.16	106.498	20.065	2.351	1.04e-96
PCYT2	ENSG00000185813.10	16.700	57.785	-1.732	6.27e-61
NAT8L	ENSG00000185818.7	0.300	4.705	-2.134	6.42e-70
GNB1L	ENSG00000185838.13	3.190	27.150	-2.748	4.78e-94
EVI2B	ENSG00000185862.6	196.487	7.715	4.502	7.91e-112
NPIPB4	ENSG00000185864.16	327.011	40.720	2.975	4.20e-103
ZNF829	ENSG00000185869.13	2.200	0.050	1.608	1.19e-61
IFITM1	ENSG00000185885.15	35.481	886.575	-4.605	2.95e-66
LAMP1	ENSG00000185896.10	85.241	37.311	1.171	1.13e-56
TAS2R60	ENSG00000185899.1	1.260	0.050	1.106	8.36e-24
POMK	ENSG00000185900.9	11.620	2.715	1.764	1.44e-40
KLHDC8B	ENSG00000185909.14	4.490	22.200	-2.079	9.74e-38
PTCH1	ENSG00000185920.15	1.150	6.210	-1.746	3.82e-19
RNPC3	ENSG00000185946.15	43.290	14.375	1.526	3.92e-39
IRS2	ENSG00000185950.8	13.750	1.470	2.578	8.71e-49
LRCH3	ENSG00000186001.12	48.870	16.900	1.478	6.94e-57
NDUFA13	ENSG00000186010.18	91.537	268.103	-1.540	4.28e-69
ZNF284	ENSG00000186026.6	1.590	0.220	1.086	8.28e-54
MATN1-AS1	ENSG00000186056.9	1.350	9.935	-2.218	1.00e-101
NBPF6	ENSG00000186086.16	0.000	4.030	-2.331	5.08e-120
GSAP	ENSG00000186088.15	21.170	0.040	4.414	8.13e-108
LRRC70	ENSG00000186105.7	7.580	1.080	2.044	1.83e-36
SAPCD2	ENSG00000186193.8	3.350	22.225	-2.417	1.14e-60
MAR1	ENSG00000186205.12	8.910	0.050	3.239	2.33e-35
ZNF17	ENSG00000186272.12	6.610	2.695	1.042	3.48e-24
PRELID2	ENSG00000186314.11	6.970	18.255	-1.273	1.11e-28
ZNF75D	ENSG00000186376.14	6.900	2.440	1.199	6.34e-42
KRT10	ENSG00000186395.6	6.110	89.179	-3.665	2.91e-148
GOLGA8R	ENSG00000186399.10	28.150	0.370	4.411	1.27e-92
FCAR	ENSG00000186431.18	8.400	0.000	3.233	2.43e-32
GNG2	ENSG00000186469.8	22.201	0.100	4.399	6.94e-79
INSIG1	ENSG00000186480.12	26.670	383.690	-3.797	1.05e-138
SMYD4	ENSG00000186532.11	15.630	4.675	1.551	2.00e-51
GPATCH8	ENSG00000186566.11	33.291	15.270	1.076	1.15e-37
HPDL	ENSG00000186603.5	2.700	0.035	1.838	2.62e-62
KATNA1	ENSG00000186625.13	15.450	40.765	-1.344	1.25e-76
PDE2A	ENSG00000186642.15	0.870	3.075	-1.124	3.79e-18
PRG2	ENSG00000186652.9	6.380	96.800	-3.728	4.78e-32
HYAL3	ENSG00000186792.15	11.490	3.495	1.474	2.41e-25
VSIG10L	ENSG00000186806.5	0.980	8.830	-2.312	2.83e-88
LILRB4	ENSG00000186818.12	11.220	0.040	3.555	1.06e-24
TNFRSF4	ENSG00000186827.10	1.530	0.230	1.040	3.60e-13
TRABD2A	ENSG00000186854.10	2.770	0.555	1.278	3.59e-32
POFUT2	ENSG00000186866.16	11.900	34.229	-1.449	1.32e-59
MAPT	ENSG00000186868.15	0.310	1.725	-1.057	1.30e-33
ZACN	ENSG00000186919.12	2.200	0.110	1.528	4.15e-75
PPARA	ENSG00000186951.16	13.950	3.930	1.600	3.34e-65
RHD	ENSG00000187010.18	2.020	29.115	-3.318	5.75e-69
PTRH1	ENSG00000187024.13	2.840	10.300	-1.557	2.45e-54
GPR141	ENSG00000187037.8	13.310	0.000	3.839	6.84e-70
TMEM216	ENSG00000187049.9	20.290	7.520	1.321	1.08e-48
RPS19BP1	ENSG00000187051.8	29.709	71.535	-1.240	3.12e-47
TEAD1	ENSG00000187079.14	0.060	7.450	-2.995	6.75e-137
PLCD1	ENSG00000187091.13	5.940	103.852	-3.917	8.62e-129
HEATR4	ENSG00000187105.8	1.290	0.110	1.045	4.94e-40
LILRA5	ENSG00000187116.13	6.770	0.030	2.915	1.33e-23
RNF220	ENSG00000187147.17	145.109	56.106	1.355	1.34e-44
SHTN1	ENSG00000187164.17	1.700	17.685	-2.791	4.67e-32
RP11-195F19.5	ENSG00000187186.14	0.460	5.515	-2.158	1.07e-82
ZNF546	ENSG00000187187.13	4.760	1.140	1.428	5.20e-50
MT1X	ENSG00000187193.8	10.300	48.824	-2.141	1.87e-38
GCNT1	ENSG00000187210.12	21.529	0.250	4.172	1.67e-96
SESTD1	ENSG00000187231.13	12.030	5.255	1.059	8.04e-9
FNBP1	ENSG00000187239.16	120.133	10.445	3.404	1.23e-116
KRT12	ENSG00000187242.4	0.000	2.020	-1.595	1.56e-258
WDR86	ENSG00000187260.15	2.040	0.370	1.150	1.05e-19
FPR3	ENSG00000187474.4	0.470	3.105	-1.482	1.26e-30
ZNF385C	ENSG00000187595.14	2.760	0.650	1.188	1.35e-19
TMEM247	ENSG00000187600.12	0.000	4.135	-2.360	1.05e-188
MAGEH1	ENSG00000187601.4	5.460	13.120	-1.128	5.40e-44
TET3	ENSG00000187605.15	21.760	6.460	1.609	7.76e-60
RGPD1	ENSG00000187627.14	1.540	9.135	-1.996	5.81e-32
VMAC	ENSG00000187650.3	8.270	1.020	2.198	5.12e-97
SPRY4	ENSG00000187678.8	0.170	14.285	-3.708	4.87e-143
SECISBP2	ENSG00000187742.14	49.411	21.540	1.161	6.01e-43
HSPE1P11	ENSG00000187762.5	2.690	0.220	1.597	4.96e-46
SEMA4D	ENSG00000187764.11	78.580	1.300	5.113	2.36e-152
LIN28B	ENSG00000187772.6	0.000	14.575	-3.961	1.18e-266
ZNF70	ENSG00000187792.4	9.440	0.915	2.447	3.00e-67
PEAR1	ENSG00000187800.13	1.290	5.615	-1.530	2.26e-6
SOWAHD	ENSG00000187808.4	2.420	0.215	1.493	6.84e-38
TMEM220	ENSG00000187824.8	13.130	0.080	3.710	9.42e-110
HIST1H1C	ENSG00000187837.3	10.790	1312.952	-6.800	7.63e-123
TTC24	ENSG00000187862.11	10.190	0.000	3.484	6.06e-52
PALM3	ENSG00000187867.8	0.130	4.975	-2.403	4.49e-167
LDLRAD2	ENSG00000187942.11	8.540	0.435	2.733	2.59e-32
KLHL17	ENSG00000187961.13	6.960	27.455	-1.838	5.18e-44
RP11-43F13.1	ENSG00000188002.10	2.250	19.005	-2.622	2.73e-75
MORN2	ENSG00000188010.12	5.470	16.635	-1.447	1.26e-48
UBQLN2	ENSG00000188021.8	21.230	9.250	1.117	3.60e-51
RILPL1	ENSG00000188026.11	0.880	4.990	-1.672	5.69e-71
ZNF490	ENSG00000188033.9	7.000	1.755	1.538	3.02e-59
TMEM221	ENSG00000188051.6	1.290	0.080	1.084	3.23e-36
NUTM2G	ENSG00000188152.12	4.740	0.370	2.067	4.66e-90
TMPPE	ENSG00000188167.8	6.380	1.030	1.862	8.47e-59
HEPACAM2	ENSG00000188175.9	0.130	2.860	-1.772	1.86e-68
LINC00265	ENSG00000188185.11	9.830	2.090	1.809	2.21e-64
PRKAR1B	ENSG00000188191.14	5.550	13.055	-1.102	2.97e-33
NUTM2B	ENSG00000188199.10	3.710	1.290	1.040	4.71e-23
NCR3LG1	ENSG00000188211.8	1.720	9.475	-1.945	2.59e-36
POTEE	ENSG00000188219.14	0.000	5.255	-2.645	4.37e-141
ZNF793	ENSG00000188227.12	2.980	0.040	1.936	2.44e-29
TUBB4B	ENSG00000188229.5	101.293	311.890	-1.613	1.30e-54
PP7080	ENSG00000188242.4	8.810	23.350	-1.312	1.24e-54
HYKK	ENSG00000188266.13	0.230	3.015	-1.707	1.98e-84
HES4	ENSG00000188290.10	0.240	6.145	-2.527	8.86e-54
FOCAD	ENSG00000188352.12	16.210	1.345	2.876	1.07e-99
PDCD1	ENSG00000188389.10	0.730	2.815	-1.141	2.03e-27
TCTEX1D4	ENSG00000188396.3	1.590	0.125	1.203	1.51e-33
SELL	ENSG00000188404.8	185.232	0.070	7.443	1.53e-107
H2AFX	ENSG00000188486.3	33.201	98.971	-1.547	1.77e-41
RALGAPA2	ENSG00000188559.13	22.830	1.415	3.303	2.49e-121
FAM72B	ENSG00000188610.12	5.020	31.300	-2.424	8.31e-77
HMX3	ENSG00000188620.9	0.000	8.145	-3.193	1.15e-100
GOLGA8M	ENSG00000188626.6	5.340	0.040	2.608	9.64e-44
ZNF177	ENSG00000188629.11	3.040	0.895	1.092	1.31e-25
S100A16	ENSG00000188643.10	0.640	7.500	-2.374	1.18e-13
PTAR1	ENSG00000188647.12	33.581	14.744	1.135	9.31e-23
SAXO2	ENSG00000188659.9	0.600	4.985	-1.903	8.94e-42
RHCE	ENSG00000188672.16	1.400	27.776	-3.584	3.69e-52
SLC4A5	ENSG00000188687.15	3.590	0.380	1.734	4.37e-41
ZBED6CL	ENSG00000188707.5	4.170	72.654	-3.833	3.36e-114
SMIM15	ENSG00000188725.7	17.321	61.131	-1.762	1.83e-57
FAM221A	ENSG00000188732.10	3.260	0.035	2.041	6.58e-42
ZNF548	ENSG00000188785.11	22.259	3.875	2.254	1.17e-67
MTF1	ENSG00000188786.9	8.640	3.395	1.133	1.48e-39
NHLRC3	ENSG00000188811.12	30.619	10.720	1.432	3.22e-36
FAM26F	ENSG00000188820.12	25.400	0.000	4.722	1.90e-74
RPL14	ENSG00000188846.13	775.186	2573.024	-1.730	3.04e-84
LRRK2	ENSG00000188906.13	2.620	0.180	1.617	1.19e-19
HACD4	ENSG00000188921.13	25.950	0.000	4.752	1.84e-157
USP32P1	ENSG00000188933.14	12.930	0.940	2.844	2.62e-23
NOC2L	ENSG00000188976.10	31.600	150.226	-2.214	6.92e-99
ZNF292	ENSG00000188994.12	27.450	7.310	1.776	1.16e-55
MAGEB16	ENSG00000189023.10	0.000	1.135	-1.094	8.90e-196
NDUFA4	ENSG00000189043.9	43.140	176.863	-2.011	4.55e-103
RELN	ENSG00000189056.13	0.020	13.435	-3.823	4.62e-154
FAM111B	ENSG00000189057.10	2.450	0.030	1.744	2.68e-31
H1F0	ENSG00000189060.5	24.190	0.200	4.392	3.55e-49
GAGE2A	ENSG00000189064.8	0.000	152.757	-7.265	0.00e+0
LITAF	ENSG00000189067.12	87.608	18.980	2.149	8.57e-55
VSTM1	ENSG00000189068.9	10.870	0.000	3.569	1.33e-29
TMEM120A	ENSG00000189077.10	18.160	40.745	-1.123	7.84e-27
RIMKLBP1	ENSG00000189089.5	2.510	0.205	1.542	5.52e-63
SP6	ENSG00000189120.4	0.040	8.460	-3.185	1.63e-251
PLAC9	ENSG00000189129.13	2.460	0.095	1.660	4.77e-61
ZNF573	ENSG00000189144.13	8.230	1.600	1.828	9.27e-42
GRAPL	ENSG00000189152.10	8.120	0.000	3.189	2.60e-69
FAM47E	ENSG00000189157.13	0.500	3.625	-1.624	3.22e-13
HN1	ENSG00000189159.15	53.958	210.765	-1.946	1.80e-87
ZNF527	ENSG00000189164.14	3.720	0.920	1.298	1.04e-49
S100A13	ENSG00000189171.13	4.950	94.644	-4.007	6.48e-120
ZNF33A	ENSG00000189180.15	29.250	7.785	1.784	2.19e-58
MAOA	ENSG00000189221.9	0.280	2.080	-1.267	1.02e-18
PAX8-AS1	ENSG00000189223.13	7.640	19.285	-1.231	1.38e-10
RP11-797H7.5	ENSG00000189316.3	1.240	0.000	1.163	3.24e-24
FAM53B	ENSG00000189319.13	19.311	4.860	1.793	1.01e-67
KAZN	ENSG00000189337.15	0.610	6.225	-2.166	3.80e-58
FAM179A	ENSG00000189350.12	1.910	0.030	1.498	2.67e-38
NEMP2	ENSG00000189362.11	7.780	2.855	1.188	5.30e-41
OR7E12P	ENSG00000189398.5	0.000	6.280	-2.864	2.05e-179
USP32P3	ENSG00000189423.11	4.960	1.480	1.265	2.60e-21
ZNF724P	ENSG00000196081.9	4.720	0.415	2.015	8.93e-64
IL1RAP	ENSG00000196083.9	24.309	1.635	3.264	4.37e-64
PAX5	ENSG00000196092.12	2.230	0.000	1.692	6.17e-31
HLA-DRB1	ENSG00000196126.10	137.072	0.190	6.858	1.01e-80
SPATS2L	ENSG00000196141.12	4.370	32.855	-2.656	6.63e-46
S100A4	ENSG00000196154.11	311.934	15.330	4.260	9.75e-80
PLEKHG4	ENSG00000196155.12	5.290	15.760	-1.414	7.17e-21
TMEM63A	ENSG00000196187.11	78.048	34.360	1.161	1.24e-24
SEMA4A	ENSG00000196189.12	36.829	1.950	3.681	3.70e-64
MPHOSPH8	ENSG00000196199.13	44.191	18.800	1.191	7.60e-53
SIRPB2	ENSG00000196209.12	47.481	0.100	5.462	7.37e-81
RYR1	ENSG00000196218.11	0.600	4.940	-1.892	2.92e-24
SRGAP3	ENSG00000196220.15	2.830	0.600	1.259	3.50e-17
FAM217B	ENSG00000196227.10	11.870	4.545	1.215	1.67e-41
TUBB	ENSG00000196230.12	525.154	1192.728	-1.182	6.26e-46
LCOR	ENSG00000196233.11	29.860	5.985	2.143	7.65e-69
ZNF107	ENSG00000196247.11	13.810	3.325	1.776	5.88e-36
PPIA	ENSG00000196262.13	1084.639	2553.569	-1.235	4.15e-67
ZNF471	ENSG00000196263.7	2.480	0.010	1.785	1.37e-41
ZNF836	ENSG00000196267.12	5.820	0.660	2.039	7.67e-74
ZNF493	ENSG00000196268.11	24.570	6.330	1.803	1.49e-33
GTF2IRD2	ENSG00000196275.13	18.301	7.990	1.102	5.68e-37
HIATL2	ENSG00000196312.11	23.290	7.098	1.585	1.84e-49
ZBTB44	ENSG00000196323.11	45.480	9.755	2.112	1.75e-73
GIMAP5	ENSG00000196329.10	4.310	0.070	2.311	7.62e-46
NLGN3	ENSG00000196338.12	4.200	0.560	1.737	2.03e-72
ZKSCAN7	ENSG00000196345.12	3.360	0.020	2.096	5.37e-64
ZNF565	ENSG00000196357.11	5.880	1.220	1.632	4.97e-79
NTNG2	ENSG00000196358.10	10.640	0.080	3.430	5.72e-40
LONP1	ENSG00000196365.11	28.769	112.625	-1.932	2.13e-87
FUT4	ENSG00000196371.3	27.509	3.920	2.535	2.94e-58
PTPN1	ENSG00000196396.9	26.591	65.373	-1.266	1.76e-60
EVL	ENSG00000196405.12	92.161	28.521	1.658	1.98e-24
EPHB4	ENSG00000196411.9	5.780	33.025	-2.327	8.17e-50
PRTN3	ENSG00000196415.9	126.886	2.625	5.141	2.40e-35
ZNF124	ENSG00000196418.12	19.970	9.310	1.024	1.70e-18
PPP1R26	ENSG00000196422.10	4.730	16.630	-1.621	1.04e-36
NBPF4	ENSG00000196427.13	0.000	3.430	-2.147	1.92e-98
NPIPB15	ENSG00000196436.8	4.720	1.320	1.302	4.00e-28
YRDC	ENSG00000196449.3	14.040	36.555	-1.320	2.10e-59
ZNF777	ENSG00000196453.7	6.250	14.585	-1.104	3.02e-57
ZNF775	ENSG00000196456.8	10.740	24.050	-1.093	6.52e-24
ZNF605	ENSG00000196458.10	10.900	1.015	2.562	4.25e-90
RFX8	ENSG00000196460.12	18.810	0.000	4.308	3.78e-55
MYL6B	ENSG00000196465.10	22.899	55.906	-1.252	9.97e-46
SIAH1	ENSG00000196470.11	22.590	10.605	1.023	9.47e-46
TCEAL3	ENSG00000196507.10	10.210	0.135	3.304	6.42e-102
MYO18A	ENSG00000196535.14	114.729	21.960	2.334	2.84e-64
MME	ENSG00000196549.10	0.380	13.255	-3.369	2.43e-67
FAM72A	ENSG00000196550.10	4.980	35.004	-2.590	3.16e-81
SULF2	ENSG00000196562.14	9.660	0.115	3.257	3.12e-48
HBG2	ENSG00000196565.12	35.690	16669.231	-8.828	4.34e-58
PLXNB2	ENSG00000196576.14	84.278	25.010	1.713	4.60e-25
