GeneSymbol	GeneID	MedianTumor	MedianNormal	Log2FoldChange	adjp
SH3RF2	ENSG00000156463.17	1.590	4.330	-1.041	5.23e-44
RAB11FIP1	ENSG00000156675.15	23.640	7.510	1.534	1.75e-21
MAPK13	ENSG00000156711.16	42.470	17.270	1.251	8.82e-85
NMNAT2	ENSG00000157064.10	0.360	3.100	-1.592	1.48e-70
RBPMS	ENSG00000157110.15	66.160	189.610	-1.505	8.18e-79
TIMP4	ENSG00000157150.4	1.080	58.561	-4.840	4.35e-190
SYN2	ENSG00000157152.16	0.360	8.880	-2.861	5.08e-218
NRG1	ENSG00000157168.18	0.940	3.620	-1.252	1.56e-45
SUSD3	ENSG00000157303.10	46.141	8.240	2.351	1.20e-28
IL34	ENSG00000157368.10	3.250	12.340	-1.650	9.26e-47
KIT	ENSG00000157404.15	4.140	31.550	-2.663	1.59e-98
TSC22D3	ENSG00000157514.16	108.653	254.107	-1.218	6.91e-42
ERG	ENSG00000157554.18	4.230	17.140	-1.794	1.44e-122
ETS2	ENSG00000157557.11	15.730	49.490	-1.594	8.99e-111
SLC34A2	ENSG00000157765.11	1.880	9.910	-1.921	7.13e-22
FMNL2	ENSG00000157827.19	7.310	20.589	-1.377	1.98e-69
FAM213B	ENSG00000157870.14	27.880	13.270	1.017	2.65e-62
TNFRSF14	ENSG00000157873.17	32.079	83.158	-1.347	4.53e-40
RADIL	ENSG00000157927.16	1.840	4.990	-1.077	1.95e-35
MRPL17	ENSG00000158042.8	73.322	29.339	1.293	3.84e-167
MRAS	ENSG00000158186.12	12.470	47.520	-1.849	7.85e-112
SHROOM4	ENSG00000158352.15	1.580	4.730	-1.151	7.69e-81
HIST1H2BD	ENSG00000158373.8	59.970	9.770	2.501	8.16e-86
HIST1H4H	ENSG00000158406.3	10.410	1.370	2.267	1.53e-63
KCNB1	ENSG00000158445.7	0.110	1.680	-1.272	1.03e-122
TSPAN33	ENSG00000158457.5	12.450	5.680	1.010	2.32e-25
NRG2	ENSG00000158458.19	0.310	4.450	-2.057	1.27e-155
GDPD5	ENSG00000158555.14	6.930	24.220	-1.669	5.94e-77
PFKFB1	ENSG00000158571.10	0.470	4.940	-2.015	1.40e-131
SLAMF8	ENSG00000158714.10	7.520	2.520	1.275	1.17e-38
F11R	ENSG00000158769.17	87.407	31.631	1.438	1.70e-70
ZNF276	ENSG00000158805.11	8.970	20.330	-1.097	2.26e-42
FAM160B2	ENSG00000158863.21	24.781	62.961	-1.311	1.74e-49
MPZ	ENSG00000158887.15	0.470	3.960	-1.755	1.11e-61
MIS18A	ENSG00000159055.3	13.010	5.160	1.185	1.75e-102
LAD1	ENSG00000159166.13	27.570	7.480	1.752	3.44e-23
RCAN1	ENSG00000159200.17	22.409	52.962	-1.205	2.49e-57
IRX6	ENSG00000159387.7	0.230	3.230	-1.782	1.16e-116
STARD9	ENSG00000159433.11	0.830	8.150	-2.322	8.60e-266
NPR2	ENSG00000159899.14	4.580	17.190	-1.705	3.40e-134
KALRN	ENSG00000160145.15	4.770	13.550	-1.334	6.09e-57
TFF3	ENSG00000160180.15	297.737	43.949	2.733	6.97e-11
TFF1	ENSG00000160182.2	133.796	1.270	5.892	2.02e-24
RSPH1	ENSG00000160188.9	7.110	1.180	1.895	1.76e-49
SLC37A1	ENSG00000160190.13	15.630	6.790	1.094	3.97e-80
PDE9A	ENSG00000160191.17	3.720	11.950	-1.456	6.91e-60
U2AF1	ENSG00000160201.11	21.869	54.101	-1.269	2.26e-5
ITGB2	ENSG00000160255.16	37.170	17.650	1.033	1.90e-21
S100B	ENSG00000160307.9	3.710	72.318	-3.960	2.11e-122
ZNF208	ENSG00000160321.14	0.830	3.040	-1.142	7.10e-41
FCN2	ENSG00000160339.15	0.210	1.540	-1.070	8.90e-31
ST6GALNAC6	ENSG00000160408.14	29.449	72.348	-1.268	7.15e-107
ZDHHC12	ENSG00000160446.18	44.001	19.480	1.136	1.59e-107
PKN3	ENSG00000160447.6	4.360	12.030	-1.282	4.00e-76
PPAPDC3	ENSG00000160539.4	1.100	4.250	-1.322	6.13e-115
TLCD1	ENSG00000160606.10	18.911	3.430	2.168	5.89e-140
RUSC1	ENSG00000160753.15	44.301	20.900	1.049	2.13e-102
PTH1R	ENSG00000160801.13	1.120	12.920	-2.715	1.28e-166
MYL3	ENSG00000160808.9	0.420	3.110	-1.533	4.24e-87
NACC1	ENSG00000160877.5	34.080	10.910	1.558	3.40e-157
LY6K	ENSG00000160886.13	1.760	5.310	-1.193	2.81e-6
TONSL	ENSG00000160949.16	4.880	1.560	1.200	3.33e-84
RECQL4	ENSG00000160957.12	14.260	3.010	1.928	7.04e-120
ZNF333	ENSG00000160961.11	4.910	12.490	-1.191	2.02e-86
SCGB3A1	ENSG00000161055.3	1.890	13.400	-2.317	1.87e-37
MPP3	ENSG00000161647.18	4.810	10.850	-1.028	7.61e-12
LSM12	ENSG00000161654.9	39.099	18.920	1.009	1.64e-85
RACGAP1	ENSG00000161800.12	21.769	4.030	2.179	2.79e-130
GRASP	ENSG00000161835.10	4.140	37.561	-2.907	3.33e-173
SPC24	ENSG00000161888.11	6.270	0.690	2.105	1.97e-156
POLR3K	ENSG00000161980.5	25.530	7.620	1.622	1.41e-156
SNRNP25	ENSG00000161981.10	49.470	18.800	1.350	5.00e-137
PAQR4	ENSG00000162073.13	26.620	4.540	2.318	3.75e-160
ZG16B	ENSG00000162078.11	123.348	20.500	2.532	5.69e-41
TAL1	ENSG00000162367.11	0.680	5.020	-1.841	5.04e-203
SLC1A7	ENSG00000162383.11	0.290	2.040	-1.237	4.65e-116
PPAP2B	ENSG00000162407.8	22.570	105.492	-2.176	9.57e-168
KLHL21	ENSG00000162413.16	12.340	27.500	-1.095	3.02e-83
RBP7	ENSG00000162444.11	20.189	153.510	-2.866	8.06e-120
LAPTM5	ENSG00000162511.7	111.940	55.081	1.010	1.27e-26
RBBP4	ENSG00000162521.18	145.562	65.439	1.141	3.05e-38
MEGF6	ENSG00000162591.15	6.210	16.690	-1.295	7.59e-33
NEXN	ENSG00000162614.18	4.790	15.250	-1.489	3.60e-91
ZNF281	ENSG00000162702.7	12.800	3.930	1.485	7.64e-57
KLHDC9	ENSG00000162755.13	16.450	6.260	1.265	8.20e-29
FLVCR1	ENSG00000162769.12	8.040	3.110	1.137	7.36e-84
SNED1	ENSG00000162804.13	4.990	14.470	-1.369	3.47e-55
SPATA17	ENSG00000162814.10	4.970	0.880	1.667	6.91e-79
MT2P1	ENSG00000162840.4	0.000	1.270	-1.183	9.49e-44
KIF26B	ENSG00000162849.15	3.250	0.280	1.731	1.86e-96
TFB2M	ENSG00000162851.7	19.271	8.530	1.089	1.66e-76
PKDCC	ENSG00000162878.12	6.470	50.080	-2.774	3.28e-109
HAAO	ENSG00000162882.14	3.860	9.710	-1.140	1.54e-52
PIGR	ENSG00000162896.5	1.610	21.440	-3.104	8.29e-57
H3F3A	ENSG00000163041.9	1042.404	364.682	1.513	2.95e-161
NOSTRIN	ENSG00000163072.14	18.040	40.330	-1.118	1.83e-31
INHBB	ENSG00000163083.5	10.940	33.439	-1.528	2.02e-53
MSX1	ENSG00000163132.6	1.930	6.840	-1.420	3.51e-70
S100A11	ENSG00000163191.5	1302.889	547.531	1.249	1.42e-62
S100A9	ENSG00000163220.10	30.141	83.049	-1.432	5.11e-3
S100A12	ENSG00000163221.8	0.120	1.320	-1.051	9.40e-52
TDRD10	ENSG00000163239.12	0.360	6.100	-2.384	3.68e-219
PMVK	ENSG00000163344.5	69.859	32.390	1.086	1.36e-65
PYGO2	ENSG00000163348.3	41.530	18.000	1.162	3.11e-122
EOGT	ENSG00000163378.13	10.380	25.291	-1.208	2.63e-112
FSTL1	ENSG00000163430.9	79.997	169.753	-1.076	4.77e-35
LMOD1	ENSG00000163431.12	6.130	58.120	-3.052	2.23e-202
TMEM79	ENSG00000163472.18	14.550	5.930	1.166	1.72e-69
SSR2	ENSG00000163479.13	446.494	219.731	1.020	6.16e-100
KIAA1524	ENSG00000163507.13	4.050	1.230	1.179	3.29e-66
TGFBR2	ENSG00000163513.17	24.170	124.957	-2.323	7.79e-144
HDAC11	ENSG00000163517.14	25.569	11.150	1.129	9.27e-41
FBLN2	ENSG00000163520.13	36.269	82.007	-1.155	8.58e-28
NFASC	ENSG00000163531.15	2.850	7.880	-1.206	2.70e-24
SGOL2	ENSG00000163535.17	4.020	1.080	1.271	2.63e-90
NUAK2	ENSG00000163545.8	3.840	0.850	1.388	8.26e-101
GMPS	ENSG00000163655.15	48.670	21.700	1.130	1.76e-67
PTX3	ENSG00000163661.3	0.540	9.430	-2.760	4.99e-89
SMIM14	ENSG00000163683.11	65.821	22.371	1.516	1.11e-30
RBM47	ENSG00000163694.14	39.210	13.440	1.477	1.08e-44
PRRT3	ENSG00000163704.11	5.780	1.470	1.457	1.93e-53
PCOLCE2	ENSG00000163710.7	2.130	56.810	-4.207	4.44e-137
TM4SF18	ENSG00000163762.6	6.610	16.000	-1.160	3.21e-45
KIF15	ENSG00000163808.16	4.010	0.470	1.769	5.06e-121
KLF15	ENSG00000163884.3	0.620	13.070	-3.119	9.74e-247
LIPH	ENSG00000163898.9	5.010	1.950	1.027	4.71e-14
RPN1	ENSG00000163902.11	202.924	92.989	1.117	9.09e-132
RPL39L	ENSG00000163923.9	28.271	10.780	1.313	1.46e-40
PIGX	ENSG00000163964.13	24.220	9.970	1.201	9.43e-80
S100P	ENSG00000163993.6	48.839	1.880	4.113	1.81e-72
H2AFZ	ENSG00000164032.11	275.001	105.741	1.371	1.86e-149
SPRY1	ENSG00000164056.10	18.420	105.961	-2.461	1.29e-127
MST1R	ENSG00000164078.12	12.100	4.430	1.271	3.99e-29
POC1A	ENSG00000164087.7	7.860	1.560	1.791	1.07e-183
PRSS12	ENSG00000164099.3	0.330	1.720	-1.032	2.25e-32
HAND2	ENSG00000164107.8	1.150	4.890	-1.454	5.72e-96
MAD2L1	ENSG00000164109.13	15.970	2.520	2.269	7.75e-140
HPGD	ENSG00000164120.13	1.680	4.820	-1.119	7.97e-9
NPY5R	ENSG00000164129.11	0.120	1.390	-1.093	3.57e-14
F2RL2	ENSG00000164220.6	8.240	1.750	1.748	1.32e-34
PRRC1	ENSG00000164244.20	38.170	18.150	1.032	5.00e-54
ESM1	ENSG00000164283.12	5.110	0.390	2.136	7.00e-119
FABP7	ENSG00000164434.11	0.390	2.440	-1.307	1.82e-13
SFXN1	ENSG00000164466.12	18.731	7.710	1.180	6.40e-53
PI16	ENSG00000164530.13	1.330	23.020	-3.366	1.31e-104
KIAA0895	ENSG00000164542.12	5.150	2.060	1.007	6.25e-36
PTTG1	ENSG00000164611.12	40.229	3.320	3.255	3.08e-208
SLC29A4	ENSG00000164638.10	2.340	9.930	-1.710	1.39e-60
HEY1	ENSG00000164683.16	5.360	13.450	-1.184	7.56e-45
FABP5	ENSG00000164687.10	37.330	132.329	-1.798	6.91e-36
FNDC1	ENSG00000164694.16	10.730	1.320	2.338	4.25e-59
SOX17	ENSG00000164736.5	1.330	15.770	-2.847	3.07e-197
RAD21	ENSG00000164754.12	126.772	62.730	1.004	2.56e-39
PHKG1	ENSG00000164776.9	0.880	3.380	-1.220	1.60e-83
GPR146	ENSG00000164849.8	2.810	33.990	-3.199	5.25e-227
GPER1	ENSG00000164850.14	1.260	5.040	-1.418	2.13e-35
NOS3	ENSG00000164867.10	4.680	12.420	-1.240	5.76e-39
OSR2	ENSG00000164920.9	6.560	18.301	-1.352	2.74e-22
YWHAZ	ENSG00000164924.17	495.107	206.700	1.256	6.84e-62
FREM1	ENSG00000164946.19	0.780	5.090	-1.775	1.37e-138
GEM	ENSG00000164949.7	13.180	33.950	-1.301	1.58e-40
NIPSNAP3B	ENSG00000165028.11	1.240	7.220	-1.876	5.41e-229
NFIL3	ENSG00000165030.3	12.740	47.280	-1.813	6.72e-83
MAMDC2	ENSG00000165072.9	1.200	13.590	-2.729	2.53e-202
RASEF	ENSG00000165105.9	14.190	5.170	1.300	1.42e-24
SVEP1	ENSG00000165124.17	1.760	20.300	-2.948	2.73e-204
FBP1	ENSG00000165140.9	74.578	22.011	1.716	1.39e-24
TMEM246	ENSG00000165152.8	0.580	2.550	-1.168	6.27e-164
FIGF	ENSG00000165197.4	0.280	17.840	-3.880	0.00e+0
STRBP	ENSG00000165209.18	29.009	8.960	1.591	1.70e-118
ZNF367	ENSG00000165244.6	3.250	0.860	1.192	3.58e-87
MELK	ENSG00000165304.7	8.430	0.370	2.783	8.33e-161
ZCCHC24	ENSG00000165424.6	9.010	29.510	-1.608	3.19e-83
FOLR2	ENSG00000165457.13	8.810	20.359	-1.123	4.28e-40
GJB2	ENSG00000165474.5	16.050	0.630	3.387	4.88e-120
HEPACAM	ENSG00000165478.6	0.050	2.000	-1.515	9.87e-172
SKA3	ENSG00000165480.15	3.850	0.250	1.956	5.17e-139
TMEM63C	ENSG00000165548.10	7.680	1.590	1.745	1.77e-37
VSTM4	ENSG00000165633.12	3.240	8.410	-1.150	8.55e-57
ZNF503	ENSG00000165655.15	2.780	6.730	-1.032	1.06e-30
HPRT1	ENSG00000165704.14	38.620	16.200	1.204	7.09e-95
RET	ENSG00000165731.17	8.100	0.910	2.252	1.44e-41
NDRG2	ENSG00000165795.20	47.052	304.056	-2.666	4.18e-158
ZNF219	ENSG00000165804.15	10.120	30.659	-1.509	4.58e-74
VWA2	ENSG00000165816.12	4.170	1.500	1.048	2.46e-10
HSPA12A	ENSG00000165868.12	2.590	7.000	-1.156	1.21e-73
PDZRN4	ENSG00000165966.14	0.210	1.430	-1.006	1.58e-22
HACD1	ENSG00000165996.13	3.490	9.570	-1.235	9.03e-36
JAM3	ENSG00000166086.12	9.620	24.529	-1.265	8.61e-75
SPINT1	ENSG00000166145.14	122.207	57.699	1.070	7.02e-57
LARP6	ENSG00000166173.10	6.120	28.460	-2.049	7.55e-113
SGPL1	ENSG00000166224.16	27.161	12.100	1.104	1.79e-54
SCN3B	ENSG00000166257.8	0.170	1.580	-1.141	1.67e-158
PLEKHF1	ENSG00000166289.5	4.840	12.500	-1.209	6.41e-46
TMEM100	ENSG00000166292.11	0.740	17.850	-3.437	1.21e-202
KIAA0355	ENSG00000166398.12	7.170	15.650	-1.027	6.81e-71
TUB	ENSG00000166402.8	1.720	5.590	-1.277	7.36e-66
RIC3	ENSG00000166405.14	0.960	10.280	-2.525	3.13e-96
PLD4	ENSG00000166428.12	4.200	1.510	1.051	6.16e-13
ZMAT1	ENSG00000166432.14	4.890	11.390	-1.073	1.31e-41
PKD1L2	ENSG00000166473.16	0.440	6.530	-2.387	7.53e-172
LEO1	ENSG00000166477.12	25.321	10.940	1.140	3.59e-57
MFAP4	ENSG00000166482.11	24.309	180.893	-2.845	7.72e-97
RIMKLB	ENSG00000166532.15	13.330	36.101	-1.372	6.19e-93
TMED3	ENSG00000166557.12	167.892	53.850	1.623	1.32e-137
SEC11C	ENSG00000166562.8	95.338	46.821	1.010	2.89e-48
RRAD	ENSG00000166592.11	0.880	10.140	-2.567	7.01e-101
NNMT	ENSG00000166741.7	154.203	366.456	-1.243	7.61e-40
ZNF667-AS1	ENSG00000166770.10	11.650	24.470	-1.010	2.45e-32
YPEL4	ENSG00000166793.10	0.530	3.130	-1.433	1.33e-168
KIAA0101	ENSG00000166803.10	35.419	1.380	3.936	1.40e-260
LDHD	ENSG00000166816.13	3.020	8.730	-1.275	7.28e-55
PLIN1	ENSG00000166819.11	3.230	274.449	-6.025	8.51e-150
MESP1	ENSG00000166823.5	3.920	9.390	-1.079	2.99e-15
RBPMS2	ENSG00000166831.8	2.130	8.580	-1.614	2.37e-83
NAV2	ENSG00000166833.19	4.540	13.440	-1.382	2.38e-47
GLYATL1	ENSG00000166840.13	3.080	0.870	1.126	1.47e-15
PLK1	ENSG00000166851.14	14.590	1.500	2.641	7.23e-158
GREM1	ENSG00000166923.10	9.680	3.230	1.336	5.69e-13
EVA1C	ENSG00000166979.12	17.470	46.999	-1.378	1.32e-67
PDIA3	ENSG00000167004.12	484.011	184.912	1.383	4.89e-124
SNRPD1	ENSG00000167088.10	90.352	38.861	1.196	9.27e-110
FAM102A	ENSG00000167106.11	67.648	27.310	1.278	4.01e-68
PRR15L	ENSG00000167183.2	39.799	10.670	1.806	2.12e-52
GPRC5B	ENSG00000167191.11	12.580	34.890	-1.402	1.40e-65
FBXO22	ENSG00000167196.13	23.740	10.650	1.087	2.24e-85
TBC1D2B	ENSG00000167202.11	13.950	30.370	-1.069	4.58e-63
IGF2	ENSG00000167244.17	18.199	49.700	-1.401	2.44e-30
ENTHD2	ENSG00000167302.9	9.620	24.710	-1.276	6.59e-20
MYO5B	ENSG00000167306.18	27.310	7.940	1.663	5.89e-72
RRM1	ENSG00000167325.14	44.029	18.939	1.175	1.01e-59
RAB8A	ENSG00000167461.11	51.660	21.630	1.218	3.89e-79
TUBA1C	ENSG00000167553.14	257.244	73.231	1.799	5.88e-132
GPD1	ENSG00000167588.12	1.940	150.748	-5.690	1.95e-161
NFKBID	ENSG00000167604.13	3.770	8.590	-1.008	2.40e-44
TMC4	ENSG00000167608.11	66.201	27.420	1.242	6.26e-39
TTYH1	ENSG00000167614.13	1.170	6.780	-1.842	9.58e-34
LENG8	ENSG00000167615.16	29.500	156.020	-2.364	4.40e-79
PPP1R14A	ENSG00000167641.10	3.620	57.090	-3.652	2.19e-206
SPINT2	ENSG00000167642.12	617.287	162.657	1.918	9.85e-99
PLIN4	ENSG00000167676.4	2.820	167.729	-5.465	5.55e-154
GPT	ENSG00000167701.13	1.680	8.210	-1.781	1.34e-45
RILP	ENSG00000167705.11	5.060	15.690	-1.462	6.91e-108
SERPINF2	ENSG00000167711.13	1.650	7.310	-1.649	5.21e-64
KLK4	ENSG00000167749.11	2.770	0.640	1.201	2.40e-26
KLK5	ENSG00000167754.12	1.950	20.750	-2.882	4.28e-40
KLK6	ENSG00000167755.13	0.900	5.660	-1.810	1.66e-20
KLK11	ENSG00000167757.13	0.620	4.080	-1.649	2.24e-9
IGFBP6	ENSG00000167779.7	15.030	206.099	-3.691	2.23e-213
HID1	ENSG00000167861.15	63.822	30.471	1.042	3.78e-25
TMEM88	ENSG00000167874.6	2.590	19.110	-2.486	2.18e-183
EVPL	ENSG00000167880.7	10.340	3.040	1.489	2.69e-92
TK1	ENSG00000167900.11	44.721	3.820	3.246	6.45e-223
RAB26	ENSG00000167964.12	6.850	1.310	1.765	6.09e-61
VWCE	ENSG00000167992.12	0.290	2.650	-1.500	1.22e-175
RAB3IL1	ENSG00000167994.11	8.180	18.770	-1.107	1.35e-57
HRASLS5	ENSG00000168004.9	2.150	12.280	-2.076	1.63e-49
NAALADL1	ENSG00000168060.14	3.570	12.530	-1.566	5.79e-114
SAC3D1	ENSG00000168061.13	14.760	5.820	1.208	2.01e-109
PBK	ENSG00000168078.9	8.040	0.250	2.854	1.29e-169
SCARA5	ENSG00000168079.16	0.300	23.390	-4.230	5.98e-320
VASN	ENSG00000168140.4	8.660	19.040	-1.053	3.93e-25
RNF187	ENSG00000168159.10	90.999	38.499	1.220	6.74e-143
GLYCTK	ENSG00000168237.17	2.620	7.000	-1.144	7.31e-73
FAM107A	ENSG00000168309.16	1.190	31.670	-3.899	5.60e-192
MLKL	ENSG00000168404.12	5.490	12.240	-1.029	4.47e-44
RHOH	ENSG00000168421.12	12.860	5.330	1.131	5.14e-22
STIP1	ENSG00000168439.16	116.339	57.011	1.016	8.13e-80
SCNN1B	ENSG00000168447.10	4.510	12.480	-1.291	4.92e-17
RAB31	ENSG00000168461.12	46.349	20.639	1.130	2.12e-40
TNXB	ENSG00000168477.17	4.220	97.220	-4.234	5.14e-223
PHYHIP	ENSG00000168490.13	0.390	4.600	-2.010	6.29e-203
FEN1	ENSG00000168496.3	22.430	5.590	1.830	1.53e-152
SDPR	ENSG00000168497.4	1.840	45.930	-4.047	1.45e-252
SERINC2	ENSG00000168528.11	114.737	39.270	1.523	2.07e-60
FAM84B	ENSG00000168672.3	51.118	21.410	1.218	3.68e-52
LDLRAD4	ENSG00000168675.18	32.801	12.170	1.360	1.89e-29
NPNT	ENSG00000168743.12	58.419	14.320	1.955	1.38e-37
SHOX2	ENSG00000168779.19	1.870	5.840	-1.253	1.07e-55
VAMP5	ENSG00000168899.4	39.689	86.162	-1.099	2.22e-42
ZNF608	ENSG00000168916.15	4.120	10.220	-1.132	1.08e-49
SLC35G2	ENSG00000168917.8	1.800	9.650	-1.927	1.64e-175
STXBP6	ENSG00000168952.15	0.450	3.470	-1.624	1.42e-86
JMJD7-PLA2G4B	ENSG00000168970.20	1.840	6.420	-1.386	7.67e-86
PXDC1	ENSG00000168994.13	19.670	57.221	-1.494	6.89e-83
KLK7	ENSG00000169035.11	0.770	5.950	-1.973	1.14e-38
PARM1	ENSG00000169116.11	5.900	20.810	-1.660	8.16e-50
RP11-231C14.4	ENSG00000169203.16	17.850	44.929	-1.285	1.96e-32
RSPO1	ENSG00000169218.13	0.410	2.210	-1.187	1.58e-57
LMAN2	ENSG00000169223.14	170.177	80.901	1.064	1.23e-79
SLC50A1	ENSG00000169241.17	110.269	30.359	1.827	4.07e-175
GPRIN1	ENSG00000169258.6	2.330	0.310	1.346	1.63e-110
KCNAB1	ENSG00000169282.17	1.140	5.120	-1.516	3.03e-120
SHE	ENSG00000169291.9	1.860	15.410	-2.520	1.04e-210
NPR1	ENSG00000169418.9	2.370	38.660	-3.557	7.66e-254
MUC15	ENSG00000169550.12	0.520	2.920	-1.367	4.13e-30
ZEB2	ENSG00000169554.16	8.100	27.340	-1.639	1.96e-86
MT1E	ENSG00000169715.14	81.888	166.133	-1.012	1.02e-26
LDB2	ENSG00000169744.12	7.100	40.839	-2.369	9.84e-182
HNRNPF	ENSG00000169813.16	198.996	97.497	1.022	3.94e-66
REPS2	ENSG00000169891.17	8.880	3.180	1.241	2.13e-38
SYAP1	ENSG00000169895.5	27.270	10.160	1.341	5.30e-78
ZFPM2	ENSG00000169946.13	1.510	4.230	-1.059	4.90e-46
IFFO2	ENSG00000169991.10	5.480	12.760	-1.086	1.74e-54
SIK2	ENSG00000170145.4	5.260	17.440	-1.559	7.93e-149
RNF150	ENSG00000170153.10	0.930	3.930	-1.353	9.54e-103
HOXD4	ENSG00000170166.5	0.380	4.580	-2.016	5.41e-128
MRAP	ENSG00000170262.12	0.180	22.800	-4.334	7.61e-157
FAXDC2	ENSG00000170271.10	6.420	36.101	-2.322	2.13e-92
HSPB2	ENSG00000170276.5	1.790	13.350	-2.363	3.20e-194
FABP4	ENSG00000170323.8	30.290	3082.958	-6.623	8.33e-145
FOS	ENSG00000170345.9	80.979	320.681	-1.972	4.95e-52
TMED10	ENSG00000170348.8	236.746	110.713	1.090	1.55e-43
OR2A20P	ENSG00000170356.8	2.700	7.040	-1.120	5.50e-56
LRRN2	ENSG00000170382.11	9.310	3.200	1.296	1.80e-29
KRT8	ENSG00000170421.11	859.467	206.185	2.054	4.31e-88
MZB1	ENSG00000170476.15	16.870	7.670	1.043	1.03e-5
HSD17B13	ENSG00000170509.11	0.060	2.520	-1.732	2.27e-210
PFKFB3	ENSG00000170525.18	29.331	91.670	-1.611	6.84e-64
IRX1	ENSG00000170549.3	1.580	15.240	-2.654	3.00e-76
IRX2	ENSG00000170561.12	10.210	21.610	-1.012	7.14e-12
HSPA4	ENSG00000170606.13	100.120	40.709	1.278	4.48e-109
ZNF296	ENSG00000170684.8	3.890	1.420	1.015	2.77e-48
KCNS3	ENSG00000170745.11	15.490	7.170	1.013	6.16e-27
SDR16C5	ENSG00000170786.12	5.730	1.030	1.729	1.73e-22
TPT1-AS1	ENSG00000170919.15	9.900	32.760	-1.631	1.81e-125
PRKCDBP	ENSG00000170955.9	15.430	36.600	-1.194	8.62e-33
PDGFD	ENSG00000170962.12	6.110	19.821	-1.550	1.26e-90
S1PR1	ENSG00000170989.8	8.180	60.170	-2.736	3.31e-152
LRRC8E	ENSG00000171017.10	9.300	2.240	1.669	1.47e-86
SOX7	ENSG00000171056.7	2.040	7.440	-1.473	2.32e-107
GIMAP8	ENSG00000171115.3	3.390	13.610	-1.735	1.38e-131
PROL1	ENSG00000171199.9	0.060	1.750	-1.375	2.67e-55
NETO2	ENSG00000171208.9	6.360	2.370	1.127	2.25e-22
TMEM37	ENSG00000171227.6	4.890	16.810	-1.596	8.49e-75
LRG1	ENSG00000171236.9	12.080	2.800	1.783	2.29e-17
SHCBP1	ENSG00000171241.8	4.140	0.650	1.639	4.85e-107
SOSTDC1	ENSG00000171243.7	0.720	5.970	-2.019	2.90e-49
ESCO2	ENSG00000171320.14	2.870	0.230	1.654	8.67e-95
KRT19	ENSG00000171345.13	1447.150	427.831	1.756	4.54e-54
KRT15	ENSG00000171346.13	37.969	310.833	-3.000	1.64e-34
KRT13	ENSG00000171401.14	0.090	2.210	-1.558	3.29e-17
NAT1	ENSG00000171428.13	49.549	3.340	3.542	8.70e-41
PTGER4	ENSG00000171522.5	2.640	7.320	-1.193	6.63e-66
PLEKHG5	ENSG00000171680.20	4.460	11.170	-1.156	1.73e-58
LGALS4	ENSG00000171747.8	0.330	1.690	-1.016	5.03e-73
LRRC34	ENSG00000171757.15	0.820	2.670	-1.012	1.73e-75
SYCE1	ENSG00000171772.15	0.200	1.460	-1.036	3.99e-39
RHNO1	ENSG00000171792.10	28.249	10.230	1.381	2.14e-106
RRM2	ENSG00000171848.13	22.980	0.770	3.760	4.62e-189
ZNF217	ENSG00000171940.13	30.080	14.390	1.014	3.60e-27
SYNPO	ENSG00000171992.12	16.070	41.679	-1.322	1.79e-74
KLF11	ENSG00000172059.10	8.130	19.690	-1.180	1.72e-82
LRRC15	ENSG00000172061.8	20.659	0.610	3.750	1.43e-117
FRMD3	ENSG00000172159.15	1.170	5.110	-1.493	2.98e-68
MRPL13	ENSG00000172172.7	59.071	24.190	1.254	2.14e-102
ID4	ENSG00000172201.10	4.800	40.551	-2.841	7.92e-107
NEGR1	ENSG00000172260.13	2.030	5.210	-1.035	1.29e-28
RCAN2	ENSG00000172348.14	4.420	10.850	-1.129	3.06e-59
SYNPO2	ENSG00000172403.10	5.130	31.899	-2.424	6.13e-116
PPP1CA	ENSG00000172531.14	161.847	72.228	1.153	5.65e-137
MUCL1	ENSG00000172551.10	22.351	227.338	-3.290	2.19e-16
SNTG2	ENSG00000172554.11	0.160	2.100	-1.418	9.77e-135
RND1	ENSG00000172602.9	12.710	2.530	1.957	8.36e-37
SLFN11	ENSG00000172716.16	7.880	16.919	-1.013	1.11e-29
OVOL1	ENSG00000172818.9	5.430	0.950	1.721	1.92e-69
LVRN	ENSG00000172901.19	0.140	5.260	-2.457	1.40e-195
MYEOV	ENSG00000172927.7	0.950	7.370	-2.102	5.37e-66
MRGPRF	ENSG00000172935.8	2.310	18.950	-2.591	1.24e-165
HPSE2	ENSG00000172987.12	0.100	3.680	-2.089	1.27e-202
EVC2	ENSG00000173040.12	1.050	3.340	-1.082	2.13e-104
RHOD	ENSG00000173156.6	32.570	14.630	1.103	2.46e-52
VANGL1	ENSG00000173218.14	8.580	2.330	1.524	6.12e-69
SYT12	ENSG00000173227.13	8.790	3.590	1.093	3.50e-6
SNCG	ENSG00000173267.13	20.300	109.667	-2.377	5.51e-65
MMRN2	ENSG00000173269.13	9.520	43.510	-2.081	3.95e-143
NDNF	ENSG00000173376.13	0.790	3.000	-1.160	1.87e-40
OLR1	ENSG00000173391.8	8.930	1.120	2.228	4.82e-85
SAA1	ENSG00000173432.10	41.630	947.971	-4.476	6.84e-128
PPP1R14B	ENSG00000173457.10	124.551	56.230	1.133	8.86e-80
PTPRM	ENSG00000173482.16	16.200	56.948	-1.752	5.09e-108
TNFRSF10D	ENSG00000173530.5	0.810	4.000	-1.466	4.39e-110
